id,name,prefecture,address,phone,website,content,imageUrl,oldId
"1juyfk348","両関酒造株式会社（両関 / 花邑 / 翠玉）","秋田県","〒012-0813 秋田県湯沢市前森4丁目3-18","0183-73-3143","https://www.ryozeki.co.jp/","<h2 id=""h78b49ae073"">「十四代」が技術指導した幻の銘酒</h2><p>名水百選の地、湯沢が誇る名門。「十四代」からの技術指導を受けて誕生したブランド「花邑」は、上品な甘みと華やかな香りが爆発する、全国屈指の入手困難酒として知られています。</p>",,"1juyfk348"
"dgn3ivak1r","秋田銘醸株式会社（爛漫）","秋田県","〒012-0814 秋田県湯沢市大工町4-23","0183-73-3161","https://www.ranman.co.jp/","<h2 id=""hc4cc593206"">「美酒 爛漫」全国に轟く秋田の味</h2><p>1922年、湯沢市の酒造家たちが合同して設立。圧倒的な生産能力と確かな技術力で、全国に「秋田の酒」の美味しさを広めました。日常を彩る安定した品質と、深いコクが魅力です。</p>",,"dgn3ivak1r"
"gwy-ep5jg95","株式会社木村酒造（福小町 / 角右衛門）","秋田県","〒012-0844 秋田県湯沢市田町2丁目1-11","0183-73-3155","http://www.fukukomachi.com/","<h2 id=""hcdd57c1426"">IWC最高賞に輝いた歴史と実力</h2><p>1615年創業。秋田県内で2番目に古い蔵です。代表銘柄「福小町」や特約店限定の「角右衛門」は、秋田の酒らしいきめ細やかさと、果実のような気品溢れる華やかな香りが特徴です。</p>",,"gwy-ep5jg95"
"oq_e3ekjvot","秋田県醗酵工業株式会社（一滴千両）","秋田県","〒012-8511 秋田県湯沢市深堀字中川原120-8","0183-73-3106","https://www.oenon.jp/akitahakko/","<h2 id=""h19b7bc2023"">秋田の総合酒類メーカー</h2><p>オエノングループの一員として、日本酒をはじめ焼酎やリキュールなど多様な酒類を製造。銘柄「一滴千両」は、その一滴一滴に千両の価値があるという意味が込められたスッキリとした味わいです。</p>",,"oq_e3ekjvot"
"re26ly2ia","株式会社西田酒造店（田酒 / 喜久泉）","青森県","〒038-0059 青森県青森市大字油川字大浜46","017-788-0007","http://www.densyu.co.jp/","<h2 id=""hf83628ffeb"">米の旨味を極限まで引き出す純米の極み</h2><p>醸造アルコールを一切使用しない純米酒に特化した銘柄「田酒」。田んぼで採れた米のみを使うという信念のもと、米本来のふくよかな旨味と深いコクを表現しています。</p><h2 id=""habc277cae2"">妥協なき手造りの精神</h2><p>青森の厳しい気候の中、蔵人たちが手作業で丁寧に醸すその酒は、全国に熱狂的なファンを持ち、常に入手困難な銘酒として知られています。</p>",,"re26ly2ia"
"rqq2fixol","八戸酒造株式会社（陸奥八仙 / 陸奥男山）","青森県","〒031-0812 青森県八戸市湊町本町9","0178-33-1171","https://mutsu8000.com/","<h2 id=""hf87b528b27"">華やかでフルーティーな青森のモダン酒</h2><p>青森県産の米と酵母にこだわり、華やかな香りとフレッシュな味わいを特徴とするモダンな日本酒「陸奥八仙」と、漁師町で愛される辛口「陸奥男山」を醸しています。</p><h2 id=""he87407244b"">環境と伝統の調和</h2><p>歴史あるレンガ造りの蔵や木造の店舗は有形文化財にも指定。伝統的な空間の中で、現代の食卓に華を添える洗練された味わいを追求し続けています。</p>",,"rqq2fixol"
"mxx1wts0obj","八戸酒類株式会社 八鶴工場（八鶴）","青森県","〒031-0086 青森県八戸市八日町1","0178-43-0010","https://hachinohe-syurui.com/","<h2 id=""ha42b4ab8a2"">南部藩の歴史を受け継ぐ城下町の蔵</h2><p>1786年創業。八戸市の中心部で、南部藩の御用酒として長年親しまれてきた歴史を持ちます。八戸の清らかな地下水を使用し、気品ある味わいを造り出しています。</p><h2 id=""h12488da6ab"">ふくよかで重厚な旨味</h2><p>代表銘柄「八鶴（はちつる）」は、米の旨味をしっかりと感じられるふくよかな味わいが特徴。南部杜氏の伝統的な技が光る、飲み応えのある地酒です。</p>",,"mxx1wts0obj"
"xy9tmu9q7","八戸酒類株式会社 五戸工場（如空）","青森県","〒039-1518 青森県三戸郡五戸町字川原町12","0178-62-2115","https://hachinohe-syurui.com/","<h2 id=""haeb50b262d"">名馬の里・五戸で醸す端麗な酒</h2><p>八戸酒類が五戸町に構えるもう一つの蔵。豊かな自然と清冽な湧水に恵まれたこの地で、八鶴とは対照的なスッキリとした端麗な味わいの日本酒を醸造しています。</p><h2 id=""h7b096ad71e"">空の如く澄み切った味わい</h2><p>銘柄「如空（じょくう）」は、その名の通り空のように澄み切ったクリアな飲み口が特徴。全国新酒鑑評会でも高く評価される、洗練された技術が息づいています。</p>",,"xy9tmu9q7"
"3csombqh3uo","桃川株式会社（桃川）","青森県","〒039-2225 青森県上北郡おいらせ町上明堂112","0178-52-2241","https://www.momokawa.co.jp/","<h2 id=""hcf02db4008"">奥入瀬川の清流が育む青森の銘酒</h2><p>創業130年を超える老舗蔵。十和田湖を源流とする奥入瀬川の清冽な伏流水を仕込み水に使用し、口当たりが良く、ふくよかな味わいの日本酒を醸しています。</p><h2 id=""h79ffa8dbec"">「いい酒は朝が知っている」</h2><p>悪酔いしない、すっきりとした後味を追求した酒造り。全国新酒鑑評会でも連続金賞を受賞するなど、安定した高い技術力で青森の地酒を牽引しています。</p>",,"3csombqh3uo"
"j9-tnpbdf2r","鳩正宗株式会社（鳩正宗 / 八甲田おろし）","青森県","〒034-0093 青森県十和田市大字三本木字稲吉176-2","0176-22-3133","http://www.hatomasa.jp/","<h2 id=""h6b2143a172"">白い鳩がもたらした幸運の酒</h2><p>昭和初期、蔵に迷い込んだ白い鳩を神の使いとして大切に飼い、それにちなんで名付けられた「鳩正宗」。八甲田山系の伏流水を使用し、柔らかくキレのある味わいが特徴です。</p><h2 id=""h380291b2ce"">南部杜氏の技と情熱</h2><p>青森県を代表する南部杜氏を中心に、徹底した品質管理と情熱で醸されるお酒は、国内外のコンクールで多数の賞を受賞。辛口の「八甲田おろし」も人気です。</p>",,"j9-tnpbdf2r"
"dj0hjoh380ay","株式会社盛田庄兵衛（駒泉 / 七戸城）","青森県","〒039-2525 青森県上北郡七戸町字七戸230","0176-62-2010","http://komaizumi.co.jp/","<h2 id=""h7de476a38b"">名馬の産地で愛されるまろやかな酒</h2><p>1777年創業。古くから南部馬の産地として栄えた七戸町で、八甲田山系の伏流水を用いて酒造りを行っています。銘柄「駒泉」は、地域と共に歩んできた歴史を象徴しています。</p><h2 id=""h499a87093e"">手造りの温もりと優しい旨味</h2><p>大量生産をせず、目の行き届く範囲での丁寧な手造りにこだわります。香りは穏やかで、お米の優しい甘味と旨味が口いっぱいに広がる、温もりのある味わいです。</p>",,"dj0hjoh380ay"
"ke6xv-af5k9","菊駒酒造株式会社（菊駒）","青森県","〒039-1522 青森県三戸郡五戸町字川原町12","0178-62-2311","https://kikukoma.com/","<h2 id=""hcce6edcbe5"">菊の香りと名馬の力強さ</h2><p>明治43年創業。五戸町にある酒蔵で、「駒」の字を冠した「菊駒」は、地元で長く愛され続ける銘酒です。青森県産の酒造好適米を積極的に使用しています。</p><h2 id=""h7b4b02ce89"">食事に寄り添う優しい口当たり</h2><p>派手さを抑えた穏やかな香りと、米本来のふくよかな旨味が特徴。毎日の晩酌で飲み飽きしない、地元の人々の食卓に欠かせないお酒です。</p>",,"ke6xv-af5k9"
"6a8wt0q61vz1","関乃井酒造株式会社（関乃井）","青森県","〒035-0031 青森県むつ市柳町1丁目4-11","0175-22-3261","https://sekinoi.co.jp/","<h2 id=""hf5d3370ff9"">本州最北端・下北半島唯一の酒蔵</h2><p>明治24年創業。本州の最北端、むつ市に位置する「下北半島唯一の造り酒屋」です。恐山系の伏流水を使用し、地元の人々に愛される地酒を造り続けています。</p><h2 id=""h41c7edc808"">地元消費率が非常に高い愛され酒</h2><p>生産量のほとんどが地元・下北地方で消費されるという、まさに「地酒中の地酒」。厳しい冬の寒さの中で醸される酒は、芳醇で温かみのある味わいです。</p>",,"6a8wt0q61vz1"
"omtkjcjoh","尾崎酒造株式会社（安東水軍 / 神の座）","青森県","〒038-2761 青森県西津軽郡鰺ヶ沢町大字漁師町30","0173-72-2029","http://www.ozakishuzo.com/","<h2 id=""h8443351a79"">白神山地の湧水と日本海の風土</h2><p>本州最北端の西海岸、鰺ヶ沢町に位置する唯一の酒蔵。世界自然遺産・白神山地の清らかな湧水を使用し、スッキリとした中にも旨味のある酒を醸しています。</p><h2 id=""h9989914821"">海のロマン「安東水軍」</h2><p>中世にこの地を治めた水軍の名を冠した代表銘柄「安東水軍」は、日本海の荒波で育った新鮮な魚介類との相性が抜群。キレの良い辛口が特徴です。</p>",,"omtkjcjoh"
"0i8bvm9ig","三浦酒造株式会社（豊盃）","青森県","〒036-8316 青森県弘前市石渡5丁目1-1","0172-32-1577","https://houhai.jp/","<h2 id=""h1fd2c458e9"">津軽の風土を醸す、家族中心の丁寧な酒造り</h2><p>青森県弘前市で、全国でもここだけが使用する独自の酒造好適米「豊盃米」を契約農家と共に栽培し、二人三脚で酒造りを行っています。</p><h2 id=""h55599b87e9"">全国に轟く「豊盃」の品質</h2><p>小規模ながらも妥協を許さない丁寧な造りは、全国の日本酒愛好家から高く評価されており、その優しく膨らみのある旨味は多くの人を虜にしています。</p>",,"0i8bvm9ig"
"oq1d8i_hba","松緑酒造株式会社（六根 / 松緑）","青森県","〒036-8356 青森県弘前市大字駒越町58","0172-34-2233","https://matsumidori.com/","<h2 id=""h2226b2b574"">津軽の地で「六根」を清める美酒</h2><p>1904年創業。代表銘柄「六根（ろっこん）」は、眼・耳・鼻・舌・身・意の六つの感覚すべてで味わってほしいという願いから名付けられました。</p><h2 id=""h834c8a8482"">華やかで繊細な味わい</h2><p>白神山地の伏流水を使い、非常に華やかでフルーティーな香りと、透明感のある繊細な味わいを実現。宝石の名を冠したラインナップは見た目も美しく人気です。</p>",,"oq1d8i_hba"
"xo6rsf5wz0pv","白神酒造株式会社（白神）","青森県","〒036-8216 青森県弘前市大字新寺町74","0172-32-0268","(公式サイトなし)","<h2 id=""h283333b687"">世界遺産の名を冠する小規模蔵</h2><p>弘前市の閑静な街並みに佇む小さな酒蔵。世界自然遺産である白神山地の伏流水を仕込み水に使用し、手作業による昔ながらの酒造りをひたむきに続けています。</p><h2 id=""hc6551fad9c"">ピュアで素朴な味わい</h2><p>生産量が非常に少なく、地元でも見かけることが少ない幻の銘柄。お米のピュアな甘味と、柔らかく素朴な味わいが、飲む人の心を和ませてくれます。</p>",,"xo6rsf5wz0pv"
"u691q8b079","株式会社カネタ玉田酒造店（斬 / 津軽娘）","青森県","〒036-8051 青森県弘前市大字茂森町81","0172-32-0056","(公式サイトなし)","<h2 id=""h7b35514089"">弘前の歴史を見守る禅林街の酒蔵</h2><p>1685年創業。弘前市の名所「禅林街」の入り口に位置し、長きにわたり津軽の人々の暮らしを潤してきた老舗です。岩木山の伏流水で仕込まれます。</p><h2 id=""h876c53164f"">鋭いキレ味「斬」</h2><p>超辛口の銘柄「斬（ざん）」は、その名の通り日本刀のような鋭いキレ味が特徴。食事の脂をスッと流し、次の一口を美味しくする食中酒として愛されています。</p>",,"u691q8b079"
"res1pfh21yds","株式会社鳴海醸造店（菊乃井 / 稲村屋）","青森県","〒036-0401 青森県黒石市字中町1-1","0172-52-3321","https://kikunoi.jp/","<h2 id=""hdbfe11a10b"">津軽・黒石の城下町で続く伝統の味</h2><p>1806年創業。伝統的建造物群保存地区に指定された「こみせ通り」に面し、昔ながらの風情を残す酒蔵です。南八甲田の伏流水を使用しています。</p><h2 id=""hf56b2502f3"">新ブランド「稲村屋」の躍進</h2><p>屋号を冠した特約店限定ブランド「稲村屋」は、青森県産米と県産酵母にこだわり、華やかな香りと綺麗な甘みが際立つ、現代的な味わいで高く評価されています。</p>",,"res1pfh21yds"
"mk1-o2q9zr5v","株式会社中村亀吉（亀吉 / 玉垂）","青森県","〒036-0401 青森県黒石市中町33","0172-52-2244","(公式サイトなし)","<h2 id=""h0c0c6fd488"">黒石のこみせ通りに佇む大正浪漫の蔵</h2><p>大正2年創業。鳴海醸造店と同じく風情ある「こみせ通り」に位置します。創業者の名を冠した「亀吉」は、津軽の厳しい冬の寒さの中でじっくりと醸されます。</p><h2 id=""hb533759270"">津軽の濃厚な旨口酒</h2><p>全体的にしっかりとした旨味とコクがあり、濃厚な味わいが特徴。津軽地方の少し濃いめの味付けの料理と合わせると、その真価を存分に発揮します。</p>",,"mk1-o2q9zr5v"
"mggww1a_r","竹浪酒造店（七郎兵衛 / 岩木正宗）","青森県","〒038-3662 青森県北津軽郡板柳町大字板柳字土井113","0172-73-2161","http://www.takenami-shuzouten.com/","<h2 id=""hfb2140246f"">日本最古級の現役「りんご箱」で醸す</h2><p>1646年創業という、青森県内で最も古い歴史を持つ酒蔵の一つ。「津軽の熱燗」をテーマに、お燗にして最もポテンシャルを発揮する酒造りを行っています。</p><h2 id=""h4d3b898c24"">熟成と燗酒の魅力</h2><p>銘柄「七郎兵衛」は、しっかりとした酸と旨味があり、温度を上げることでその奥深さが開花します。流行に流されない、芯の通ったクラシックな日本酒です。</p>",,"mggww1a_r"
"uedhv_dlo","青森銘醸株式会社（じょっぱり）","青森県","〒036-8061 青森県弘前市神田5丁目3-1","0172-35-4141","https://www.joppari.com/","<h2 id=""h7a1ab709dd"">津軽の頑固者「じょっぱり」の精神を受け継ぐ</h2><p>長年青森県民に愛されてきた名門「六花酒造」から、2022年に酒造事業を引き継ぎ、新たな体制でスタートを切った酒蔵です。「じょっぱり（意地っ張り）」の精神を引き継ぎます。</p><h2 id=""ha38c0c7764"">辛口への圧倒的なこだわり</h2><p>甘口が主流だった時代にあえて辛口の酒を造り、一世を風靡した「じょっぱり」。現在もそのスッキリとキレのある端麗辛口の味わいを守り、津軽の食文化を支え続けています。</p>",,"uedhv_dlo"
"ip_8z-3yjnqe","高木酒造株式会社（十四代）","山形県","〒995-0208 山形県村山市富並1826","0237-57-2131","(公式サイトなし)","<h2 id=""he08da8aa8d"">日本酒の頂点に君臨する幻の銘酒</h2><p>1615年創業。芳醇旨口という日本酒の新たなトレンドを築き上げ、圧倒的なブランド力と品質で「幻の酒」と称される十四代。自社開発の酒米や独自の酵母など、一切の妥協を排した究極の酒造りを行っています。</p>",,"ip_8z-3yjnqe"
"q6eamfhvx","亀の井酒造株式会社（くどき上手）","山形県","〒997-1316 山形県東田川郡庄内町羽黒町林崎字南谷15-1","0235-62-2307","(公式サイトなし)","<h2 id=""h3559501360"">艶やかで魅惑的な「小川酵母」の魔法</h2><p>1875年創業。酸味が少なく、上品な甘みと華やかな香りが広がる非常に飲みやすい味わいが特徴。「小川10号酵母」の特性を知り尽くし、ほぼ全量吟醸クラス以上の徹底したこだわりを持っています。</p>",,"q6eamfhvx"
"ldd8mdhnfzaa","出羽桜酒造株式会社（出羽桜）","山形県","〒994-0044 山形県天童市一日町1丁目4-6","023-653-5121","https://www.dewazakura.co.jp/","<h2 id=""h36d3912524"">「吟醸酒」の存在を世に知らしめた立役者</h2><p>1892年創業。かつて品評会用だった「吟醸酒」をいち早く一般向けに販売し、吟醸ブームの火付け役となった名門。世界が認める安定した品質で、香りの高い日本酒のスタンダードを確立しました。</p>",,"ldd8mdhnfzaa"
"60j8vyqeud5","楯の川酒造株式会社（楯野川）","山形県","〒998-0113 山形県酒田市山楯字清水田27番地","0234-52-2323","https://www.tatenokawa.com/","<h2 id=""h90a4081859"">全量純米大吟醸に特化した挑戦の蔵</h2><p>1832年創業。2010年より製造する全てのお酒を「純米大吟醸」のみに絞るという大胆な決断を下しました。精米歩合1%の超高精白酒「光明」など、日本酒の可能性の限界に挑み続けています。</p>",,"60j8vyqeud5"
"wg-oezm54","株式会社水戸部酒造（山形正宗）","山形県","〒994-0056 山形県天童市大字原町甲7-1","023-653-2131","https://www.mitobesake.com/","<h2 id=""h7d19ccec61"">「銘刀の切れ味」と称される銘酒</h2><p>1898年創業。名刀「正宗」のようにスパッと切れる見事な後味から名付けられました。奥羽山系の硬水を使用し、自社田での米作りにこだわるなど、食中酒として抜群のポテンシャルを誇ります。</p>",,"wg-oezm54"
